genome_id	AMR_org	antibiotic	measurement	measurement_unit	laboratory_typing_method	genome_name	POS_QC_amikacin	POS_QC_chloramphenicol	POS_QC_ciprofloxacin	POS_QC_gentamicin	POS_QC_meropenem	POS_QC_amoxicillin	POS_QC_amoxicillin_clavulanic_acid	POS_QC_cefepime	POS_QC_ceftazidime	POS_QC_tigecycline	QC_amikacin	QC_chloramphenicol	QC_ciprofloxacin	QC_gentamicin	QC_meropenem	QC_amoxicillin	QC_amoxicillin_clavulanic_acid	QC_cefepime	QC_ceftazidime	QC_tigecycline
J25	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
J25	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
H81	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	cefepime	8	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	ceftazidime	8	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
H81	B_ESCHR_COLI	tigecycline	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	W	P
I8	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	meropenem	0.015	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I8	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	W	P	P	P	W	P
I17	B_ESCHR_COLI	amikacin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	gentamicin	0.5	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	meropenem	0.015	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	amoxicillin	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	amoxicillin_clavulanic_acid	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I17	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	W	W	P	W	P
I27	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	meropenem	0.015	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I27	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	P	W	P
I39	B_ESCHR_COLI	amikacin	16	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	chloramphenicol	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	gentamicin	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	cefepime	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	ceftazidime	8	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I39	B_ESCHR_COLI	tigecycline	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	W	P	P	P	P	W	W	W
I48	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	amoxicillin	8	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	amoxicillin_clavulanic_acid	8	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	cefepime	<0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I48	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	P	W	P	P	W	P	P	P	P
I60	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	meropenem	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I60	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	P	P	P	P	P	P	W	P
I68	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	meropenem	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	cefepime	0.0625	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	ceftazidime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I68	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	W	P	P	W	W	P
I76	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	meropenem	0.5	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	cefepime	0.5	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	ceftazidime	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
I76	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	P	P	W	P	P	W	P
J3	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	chloramphenicol	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	ciprofloxacin	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	meropenem	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	cefepime	0.5	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J3	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	W	P	W	P	P	P	W	W	P
J12	B_ESCHR_COLI	amikacin	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	chloramphenicol	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	ciprofloxacin	>4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	gentamicin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	meropenem	0.0625	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	cefepime	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	ceftazidime	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J12	B_ESCHR_COLI	tigecycline	0.25	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	P	P	P	P	W	P	P
J27	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	chloramphenicol	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	ciprofloxacin	0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	meropenem	0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	cefepime	16	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	ceftazidime	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
J27	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	P	P	W	W	P	P	P	P	W	P
I1	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	chloramphenicol	<0.03	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	ciprofloxacin	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	gentamicin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	meropenem	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	cefepime	8	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	ceftazidime	4	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I1	B_ESCHR_COLI	tigecycline	<0.125	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	F	W	F	W	P	P	W	W	P
I9	B_ESCHR_COLI	amikacin	2	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
I9	B_ESCHR_COLI	chloramphenicol	0.0625	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
I9	B_ESCHR_COLI	ciprofloxacin	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
I9	B_ESCHR_COLI	gentamicin	1	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
I9	B_ESCHR_COLI	meropenem	0.008	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
I9	B_ESCHR_COLI	amoxicillin	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
I9	B_ESCHR_COLI	amoxicillin_clavulanic_acid	>64	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
I9	B_ESCHR_COLI	cefepime	0.0625	mg/L	Agar dilution	Escherichia coli	1	2	0.008	1	0.03	8	8	<0.03	0.125	<0.125	W	W	P	W	P	P	P	W	W	W
